external_gene_name,entrezgene_id
EOLA1,91966
HENMT1,113802
HENMT1,113802
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
ZNF331,55422
ZNF331,55422
ZNF331,55422
ZNF331,55422
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
PROM1,8842
TBC1D3K,101060351
TBC1D3K,101060351
TBC1D3K,101060351
TBC1D3K,101060351
TBC1D3K,101060351
TBC1D3K,101060351
TBC1D3K,102723859
TBC1D3K,102723859
TBC1D3K,102723859
TBC1D3K,102723859
TBC1D3K,102723859
TBC1D3K,102723859
HENMT1,113802
HENMT1,113802
HENMT1,113802
HENMT1,113802
ZNF331,55422
GNA14,9630
GNA14,9630
EOLA1,91966
EOLA1,91966
ZNF331,55422
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
GAGE12F,2574
GAGE12F,2574
GAGE12F,2576
GAGE12F,2576
GAGE12F,2578
GAGE12F,2578
GAGE12F,2579
GAGE12F,2579
GAGE12F,26748
GAGE12F,26748
GAGE12F,729408
GAGE12F,729408
GAGE12F,100008586
GAGE12F,100008586
GAGE12F,2574
GAGE12F,2574
GAGE12F,2576
GAGE12F,2576
GAGE12F,2578
GAGE12F,2578
GAGE12F,2579
GAGE12F,2579
GAGE12F,26748
GAGE12F,26748
GAGE12F,729408
GAGE12F,729408
GAGE12F,100008586
GAGE12F,100008586
GAGE12F,2574
GAGE12F,2574
GAGE12F,2576
GAGE12F,2576
GAGE12F,2578
GAGE12F,2578
GAGE12F,2579
GAGE12F,2579
GAGE12F,26748
GAGE12F,26748
GAGE12F,729408
GAGE12F,729408
GAGE12F,100008586
GAGE12F,100008586
GAGE12F,2574
GAGE12F,2574
GAGE12F,2576
GAGE12F,2576
GAGE12F,2578
GAGE12F,2578
GAGE12F,2579
GAGE12F,2579
GAGE12F,26748
GAGE12F,26748
GAGE12F,729408
GAGE12F,729408
GAGE12F,100008586
GAGE12F,100008586
GAGE12F,2574
GAGE12F,2574
GAGE12F,2576
GAGE12F,2576
GAGE12F,2578
GAGE12F,2578
GAGE12F,2579
GAGE12F,2579
GAGE12F,26748
GAGE12F,26748
GAGE12F,729408
GAGE12F,729408
GAGE12F,100008586
GAGE12F,100008586
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
EOLA1,91966
GAGE12F,2574
GAGE12F,2574
GAGE12F,2576
GAGE12F,2576
GAGE12F,2578
GAGE12F,2578
GAGE12F,2579
GAGE12F,2579
GAGE12F,26748
GAGE12F,26748
GAGE12F,729408
GAGE12F,729408
GAGE12F,100008586
GAGE12F,100008586
GAGE12F,2574
GAGE12F,2574
GAGE12F,2576
GAGE12F,2576
GAGE12F,2578
GAGE12F,2578
GAGE12F,2579
GAGE12F,2579
GAGE12F,26748
GAGE12F,26748
GAGE12F,729408
GAGE12F,729408
GAGE12F,100008586
GAGE12F,100008586
GAGE12F,2574
GAGE12F,2574
GAGE12F,2576
GAGE12F,2576
GAGE12F,2578
GAGE12F,2578
GAGE12F,2579
GAGE12F,2579
GAGE12F,26748
GAGE12F,26748
GAGE12F,729408
GAGE12F,729408
GAGE12F,100008586
GAGE12F,100008586
EOLA1,91966
ARSJ,79642
ARSJ,79642
ARSJ,79642
ARSJ,79642
ARSJ,79642
ARSJ,79642
ARSJ,79642
ARSJ,79642
GAGE2A,645037
GAGE2A,645037
GAGE2A,729447
GAGE2A,729447
GAGE2A,100101629
GAGE2A,100101629
GAGE2A,645037
GAGE2A,645037
GAGE2A,729447
GAGE2A,729447
GAGE2A,100101629
GAGE2A,100101629
GAGE2A,645037
GAGE2A,645037
GAGE2A,729447
GAGE2A,729447
GAGE2A,100101629
GAGE2A,100101629
EOLA1,91966
EOLA1,91966
ARSJ,79642
EOLA1,91966
EOLA1,91966
CYB561,1534
CYB561,1534
ZNF331,55422
ZNF331,55422
CYB561,1534
CYB561,1534
PFDN6,10471
PFDN6,10471
ZNF331,55422
PFDN6,10471
PFDN6,10471
CYB561,1534
CYB561,1534
CYB561,1534
CYB561,1534
CYB561,1534
CYB561,1534
PRR3,80742
PFDN6,10471
PFDN6,10471
CYB561,1534
PRR3,80742
PFDN6,10471
NINL,22981
NINL,22981
NCR1,9437
NCR1,9437
NCR1,9437
PFDN6,10471
PFDN6,10471
PFDN6,10471
PFDN6,10471
PFDN6,10471
PFDN6,10471
PPP1R1C,151242
PPP1R1C,151242
PPP1R1C,151242
PPP1R1C,151242
CYB561,1534
CYB561,1534
NCR1,9437
NCR1,9437
PPP1R1C,151242
PPP1R1C,151242
NCR1,9437
PPP1R1C,151242
PPP1R1C,151242
NINL,22981
GAGE12E,729431
GAGE12E,729431
NCR1,9437
NINL,22981
NCR1,9437
TCEA2,6919
ZNF331,55422
ZNF331,55422
ZNF331,55422
ZNF331,55422
ZNF331,55422
ZNF331,55422
CYB561,1534
ZNF331,55422
ZNF331,55422
ZNF331,55422
ZNF331,55422
CYB561,1534
CYB561,1534
TCEA2,6919
TCEA2,6919
ZNF331,55422
ZNF331,55422
PFKL,5211
PFKL,5211
PFKL,5211
PFKL,5211
CYB561,1534
CYB561,1534
GAGE12G,2576
GAGE12G,2576
GAGE12G,2578
GAGE12G,2578
GAGE12G,2579
GAGE12G,2579
GAGE12G,26748
GAGE12G,26748
GAGE12G,645073
GAGE12G,645073
GAGE12G,2576
GAGE12G,2576
GAGE12G,2578
GAGE12G,2578
GAGE12G,2579
GAGE12G,2579
GAGE12G,26748
GAGE12G,26748
GAGE12G,645073
GAGE12G,645073
GAGE12G,2576
GAGE12G,2576
GAGE12G,2578
GAGE12G,2578
GAGE12G,2579
GAGE12G,2579
GAGE12G,26748
GAGE12G,26748
GAGE12G,645073
GAGE12G,645073
GAGE12G,2576
GAGE12G,2576
GAGE12G,2578
GAGE12G,2578
GAGE12G,2579
GAGE12G,2579
GAGE12G,26748
GAGE12G,26748
GAGE12G,645073
GAGE12G,645073
GAGE12G,2576
GAGE12G,2576
GAGE12G,2578
GAGE12G,2578
GAGE12G,2579
GAGE12G,2579
GAGE12G,26748
GAGE12G,26748
GAGE12G,645073
GAGE12G,645073
GAGE12G,2576
GAGE12G,2576
GAGE12G,2578
GAGE12G,2578
GAGE12G,2579
GAGE12G,2579
GAGE12G,26748
GAGE12G,26748
GAGE12G,645073
GAGE12G,645073
ZNF331,55422
ZNF331,55422
ZNF331,55422
ZNF331,55422
THBS3,7059
THBS3,7059
THBS3,7059
THBS3,7059
MUC4,4585
ZNF331,55422
GNAQ,2776
GNAQ,2776
GNAQ,2776
GNAQ,2776
CYB561,1534
CYB561,1534
WDR46,9277
WDR46,9277
GNAQ,2776
WDR46,9277
ZNF396,252884
ZNF396,252884
TCEA2,6919
GNL1,2794
GNL1,2794
GNL1,2794
TCEA2,6919
ZNF396,252884
ZNF396,252884
ZNF331,55422
GNL1,2794
TCEA2,6919
MUC4,4585
THBS3,7059
THBS3,7059
ZNF331,55422
ZNF331,55422
ZNF331,55422
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ZNF396,252884
MUC4,4585
ZNF331,55422
ZNF396,252884
MUC4,4585
ZNF331,55422
ZNF331,55422
ZNF331,55422
THBS3,7059
ZNF396,252884
ZNF331,55422
ZNF331,55422
ZNF331,55422
ZNF331,55422
ATXN2,6311
ATXN2,6311
TCEA2,6919
NANP,140838
NANP,140838
C5orf47,133491
GFAP,2670
GFAP,2670
GFAP,2670
IDS,3423
IDS,3423
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
GLDC,2731
GLDC,2731
GLDC,2731
GLDC,2731
DPRX,503834
DPRX,503834
GLDC,2731
GLDC,2731
ATXN2,6311
ATXN2,6311
ATXN2,6311
ATXN2,6311
ATXN2,6311
TCEA2,6919
IDS,3423
ATXN2,6311
ATXN2,6311
ATXN2,6311
GFAP,2670
ATXN2,6311
ATXN2,6311
ATXN2,6311
GFAP,2670
IDS,3423
GFAP,2670
GFAP,2670
ATXN2,6311
GFAP,2670
THBS3,7059
THBS3,7059
MUC4,4585
GFAP,2670
RIMS1,22999
IDS,3423
PALM,5064
PALM,5064
PALM,5064
PALM,5064
VDAC2,7417
IDS,3423
MAGED2,10916
MAGED2,10916
MAGED2,10916
MAGED2,10916
VDAC2,7417
IDS,3423
MAGED2,10916
MAGED2,10916
ATXN2,6311
MGRN1,23295
MGRN1,23295
MGRN1,23295
MAGED2,10916
MAGED2,10916
MAGED2,10916
MAGED2,10916
ATXN2,6311
ATXN2,6311
KCNJ15,3772
VDAC2,7417
VDAC2,7417
KCNJ15,3772
THBS3,7059
ATXN2,6311
INO80C,125476
INO80C,125476
KCNJ15,3772
ATXN2,6311
PALM,5064
PALM,5064
PALM,5064
PALM,5064
KCNJ15,3772
ATXN2,6311
INO80C,125476
INO80C,125476
PALM,5064
KCNJ15,3772
MGRN1,23295
INO80C,125476
KCNJ15,3772
MGRN1,23295
MGRN1,23295
KCNJ15,3772
INO80C,125476
ATXN2,6311
ATXN2,6311
ATXN2,6311
ATXN2,6311
ATXN2,6311
ATXN2,6311
INO80C,125476
ATXN2,6311
ATXN2,6311
ATXN2,6311
KCNJ15,3772
MGRN1,23295
MGRN1,23295
MGRN1,23295
SEMA4B,10509
INO80C,125476
UVRAG,7405
UVRAG,7405
KCNJ15,3772
ATXN2,6311
INO80C,125476
PALM,5064
PALM,5064
ATXN2,6311
SEMA4B,10509
UVRAG,7405
PALM,5064
PALM,5064
KCNJ15,3772
KCNJ15,3772
SEMA4B,10509
UVRAG,7405
ATXN2,6311
INO80C,125476
MGRN1,23295
MGRN1,23295
MGRN1,23295
KCNJ15,3772
ATXN2,6311
INO80C,125476
KCNJ15,3772
ST3GAL5,8869
MGRN1,23295
MGRN1,23295
MGRN1,23295
KCNJ15,3772
KCNJ15,3772
KCNJ15,3772
KCNJ15,3772
KCNJ15,3772
KCNJ15,3772
KCNJ15,3772
KCNJ15,3772
MGRN1,23295
ATXN2,6311
KCNJ15,3772
KCNJ15,3772
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ATXN2,6311
ATXN2,6311
AC007998.2,NA
MGRN1,23295
KCNJ15,3772
ATXN2,6311
ATXN2,6311
KCNJ15,3772
KCNJ15,3772
KCNJ15,3772
UVRAG,7405
KCNJ15,3772
ATXN2,6311
MAGED2,10916
UVRAG,7405
ATXN2,6311
UVRAG,7405
UVRAG,7405
KCNJ15,3772
KCNJ15,3772
KCNJ15,3772
KCNJ15,3772
KCNJ15,3772
KCNJ15,3772
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ATXN2,6311
ATXN2,6311
ATXN2,6311
ATXN2,6311
ATXN2,6311
ATXN2,6311
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
GFAP,2670
GFAP,2670
ATXN2,6311
ATXN2,6311
ATXN2,6311
ATXN2,6311
ATXN2,6311
ATXN2,6311
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
MGRN1,23295
MGRN1,23295
MGRN1,23295
GFAP,2670
CFAP43,80217
GLDC,2731
CFAP43,80217
CFAP43,80217
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
GLDC,2731
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
CFAP43,80217
CFAP43,80217
GFAP,2670
GFAP,2670
GLDC,2731
CFAP43,80217
GLDC,2731
MAGED2,10916
MAGED2,10916
MAGED2,10916
MAGED2,10916
GLDC,2731
MAGED2,10916
MAGED2,10916
MAGED2,10916
MAGED2,10916
MAGED2,10916
MAGED2,10916
MAGED2,10916
MAGED2,10916
GLDC,2731
GFAP,2670
GFAP,2670
GLDC,2731
MAGED2,10916
GFAP,2670
GFAP,2670
GFAP,2670
GFAP,2670
RGL2,5863
RGL2,5863
RGL2,5863
RGL2,5863
GFAP,2670
HLA-DPA1,3113
HLA-DPA1,3113
HLA-DPA1,3113
GFAP,2670
GFAP,2670
MUC4,4585
MSH4,4438
HLA-DPA1,3113
KIR3DL2,3812
GFAP,2670
HLA-DPA1,3113
RGL2,5863
KIR3DL2,3812
HLA-DPA1,3113
MUC4,4585
HLA-DPA1,3113
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
MUC4,4585
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
UGT8,7368
CCDC103,388389
CD48,962
CD48,962
CD48,962
CD48,962
NKD2,85409
VDAC2,7417
LNX2,222484
LNX2,222484
MROH2B,133558
NKD2,85409
MANEAL,149175
MANEAL,149175
MUC4,4585
LNX2,222484
MANEAL,149175
MANEAL,149175
VDAC2,7417
VDAC2,7417
MANEAL,149175
MANEAL,149175
CA6,765
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
MANEAL,149175
CD48,962
CD48,962
MUC4,4585
MROH2B,133558
MROH2B,133558
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
NSG2,51617
NSG2,51617
NSG2,51617
NSG2,51617
CD48,962
CD48,962
CD48,962
MUC4,4585
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
RSPH4A,345895
CCDC103,388389
CCDC103,388389
CCDC103,388389
CCDC103,388389
VDAC2,7417
VDAC2,7417
VDAC2,7417
VDAC2,7417
VDAC2,7417
VDAC2,7417
VDAC2,7417
VDAC2,7417
VDAC2,7417
VDAC2,7417
VDAC2,7417
VDAC2,7417
NSG2,51617
MUC4,4585
NSG2,51617
MUC4,4585
MUC4,4585
NSG2,51617
MUC4,4585
MUC4,4585
NSG2,51617
CCDC103,388389
CCDC103,388389
CCDC103,388389
CCDC103,388389
CCDC103,388389
CCDC103,388389
NSG2,51617
NSG2,51617
NSG2,51617
NSG2,51617
MUC4,4585
CCDC103,388389
CCDC103,388389
RAB40AL,282808
MUC4,4585
MUC4,4585
ZUP1,221302
ZUP1,221302
ZUP1,221302
ZUP1,221302
ZUP1,221302
ZUP1,221302
ZUP1,221302
ZUP1,221302
MUC4,4585
ZUP1,221302
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
CA6,765
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,729873
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
TBC1D3L,101060376
PFKL,5211
ST3GAL5,8869
ARSI,340075
ARSI,340075
ARSI,340075
ARSI,340075
HLA-DPB1,3115
ARSI,340075
ARSI,340075
ARSI,340075
ARSI,340075
ST3GAL5,8869
ARSI,340075
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
PFKL,5211
KIR2DL4,3805
ST3GAL5,8869
KIR2DL4,3805
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
KIR2DL4,3805
KIR2DL4,3805
ST3GAL5,8869
CLN3,1201
CLN3,1201
ST3GAL5,8869
KIR2DS4,3809
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
CHODL,140578
CHODL,140578
CLN3,1201
CLN3,1201
CLN3,1201
CLN3,1201
ST3GAL5,8869
ST3GAL5,8869
CLN3,1201
KIR3DL1,3811
CHODL,140578
ST3GAL5,8869
CHODL,140578
ST3GAL5,8869
CHODL,140578
CHODL,140578
CHODL,140578
CHODL,140578
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
KIR3DL1,3811
NECAB2,54550
NECAB2,54550
NECAB2,54550
NECAB2,54550
NECAB2,54550
NECAB2,54550
NECAB2,54550
NECAB2,54550
NECAB2,54550
NECAB2,54550
NECAB2,54550
NECAB2,54550
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
CLN3,1201
CLN3,1201
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
NECAB2,54550
NECAB2,54550
NECAB2,54550
NECAB2,54550
NECAB2,54550
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
FTCD,10841
NECAB2,54550
ST3GAL5,8869
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
FTCD,10841
ST3GAL5,8869
FTCD,10841
FTCD,10841
FTCD,10841
NECAB2,54550
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
ST3GAL5,8869
HLA-DPB1,3115
HLA-DPB1,3115
ST3GAL5,8869
RTL8B,441518
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
CRLF3,51379
ST3GAL5,8869
SEMA4B,10509
HLA-DPB1,3115
ST3GAL5,8869
CHODL,140578
CHODL,140578
SEMA4B,10509
HLA-DPB1,3115
ST3GAL5,8869
CHODL,140578
CHODL,140578
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
SEMA4B,10509
ST3GAL5,8869
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
ST3GAL5,8869
ST3GAL5,8869
CHODL,140578
ST3GAL5,8869
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
STX2,2054
ST3GAL5,8869
ST3GAL5,8869
SCAF8,22828
SCAF8,22828
SCAF8,22828
SCAF8,22828
SCAF8,22828
SCAF8,22828
SCAF8,22828
SCAF8,22828
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
TBC1D3D,101060389
TBC1D3D,101060389
TBC1D3D,101060389
TBC1D3D,101060389
TBC1D3D,101060389
TBC1D3D,101060389
STX2,2054
ST3GAL5,8869
CCR7,1236
CCR7,1236
CCR7,1236
CCR7,1236
CCR7,1236
CCR7,1236
SEMA4B,10509
VWA7,80737
VWA7,80737
ST3GAL5,8869
CCR7,1236
CCR7,1236
CCR7,1236
CCR7,1236
CCR7,1236
CCR7,1236
CCR7,1236
CCR7,1236
CCR7,1236
CCR7,1236
CRLF3,51379
CRLF3,51379
ST3GAL5,8869
SEMA4B,10509
CRLF3,51379
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
NFX1,4799
SEMA4B,10509
LRRK2,120892
SEMA4B,10509
KIR2DL1,3802
CA6,765
CA6,765
CA6,765
CA6,765
SCAF8,22828
SCAF8,22828
SCAF8,22828
SCAF8,22828
ZNF692,55657
ZNF692,55657
TBC1D3C,414060
TBC1D3C,414060
TBC1D3C,414060
TBC1D3C,414060
TBC1D3C,414060
TBC1D3C,414060
FOXF1,2294
FOXF1,2294
SCAF8,22828
SCAF8,22828
SCAF8,22828
SCAF8,22828
CLN3,1201
CLN3,1201
BEX1,55859
BEX1,55859
BEX1,55859
CDKN2AIP,55602
CDKN2AIP,55602
CDKN2AIP,55602
CDKN2AIP,55602
CA6,765
CA6,765
CA6,765
CA6,765
CDKN2AIP,55602
RTL8C,8933
CLDN20,49861
TBC1D3E,102723859
TBC1D3E,102723859
TBC1D3E,102723859
TBC1D3E,102723859
TBC1D3E,102723859
TBC1D3E,102723859
GU182343.1,NA
CDKN2AIP,55602
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
CA6,765
CA6,765
CA6,765
CA6,765
CA6,765
CA6,765
CA6,765
CA6,765
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
IGBP1,3476
ASXL1,171023
ASXL1,171023
ASXL1,171023
ASXL1,171023
NLRP12,91662
NLRP12,91662
NLRP12,91662
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
ABCD4,5826
LRRK2,120892
SLC38A8,146167
ZNF555,148254
ZNF555,148254
ZNF555,148254
ZNF555,148254
ABCD4,5826
ZNF555,148254
SLC38A8,146167
TFB1M,51106
TFB1M,51106
TFB1M,51106
TFB1M,51106
TFB1M,51106
TFB1M,51106
CGNL1,84952
CGNL1,84952
CGNL1,84952
CGNL1,84952
CGNL1,84952
CGNL1,84952
CGNL1,84952
CGNL1,84952
CGNL1,84952
CGNL1,84952
CGNL1,84952
CGNL1,84952
NLRP12,91662
NLRP12,91662
NLRP12,91662
SLC38A8,146167
ZNF555,148254
ZNF555,148254
ZNF555,148254
ZNF555,148254
ASXL1,171023
ZNF337,26152
ZNF337,26152
ZNF337,26152
ZNF337,26152
ZNF337,26152
ZNF337,26152
ZNF337,26152
ZNF337,26152
NLRP12,91662
NLRP12,91662
NLRP12,91662
APBA2,321
ASXL1,171023
TBC1D3,729873
TBC1D3,729873
TBC1D3,729873
TBC1D3,729873
TBC1D3,729873
TBC1D3,729873
APBA2,321
NLRP12,91662
NLRP12,91662
NLRP12,91662
NLRP12,91662
LRRK2,120892
LRRK2,120892
LRRK2,120892
LRRK2,120892
ZNF556,80032
ASXL1,171023
LRRK2,120892
ZNF556,80032
ZNF692,55657
ZNF692,55657
ZNF692,55657
ZNF692,55657
ZNF692,55657
ZNF692,55657
ZNF692,55657
ZNF692,55657
SLC2A7,155184
SLC2A7,155184
ZNF556,80032
ZNF556,80032
ITM2B,9445
ASXL1,171023
PITPNM1,9600
PITPNM1,9600
PITPNM1,9600
MISP,126353
MISP,126353
MISP,126353
MISP,126353
ASXL1,171023
POU2F1,5451
POU2F1,5451
POU2F1,5451
POU2F1,5451
POU2F1,5451
POU2F1,5451
ASXL1,171023
ZNF692,55657
ZNF692,55657
ZNF692,55657
ZNF692,55657
ASXL1,171023
ASXL1,171023
LRRK2,120892
ASXL1,171023
ASXL1,171023
LRRK2,120892
ASXL1,171023
ASXL1,171023
ZNF692,55657
ZNF692,55657
ZNF692,55657
MYADM,91663
ITM2B,9445
ITM2B,9445
ITM2B,9445
ZNF692,55657
NELL2,4753
NELL2,4753
NELL2,4753
NELL2,4753
MYADM,91663
MYADM,91663
MYADM,91663
MYADM,91663
PITPNM1,9600
PITPNM1,9600
PITPNM1,9600
MYADM,91663
HMCN1,83872
HMCN1,83872
ZNF692,55657
ZNF692,55657
ZNF692,55657
ZNF692,55657
MRPL45,84311
MRPL45,84311
MYADM,91663
MYADM,91663
MRPL45,84311
MRPL45,84311
ITM2B,9445
PITPNM1,9600
NELL2,4753
NELL2,4753
PITPNM1,9600
ITM2B,9445
ITM2B,9445
HMCN1,83872
PAX4,5078
PITPNM1,9600
ITM2B,9445
