gene;ratio;pval;qval
Nvl;-1.629;0.002180551;0.035758867
Cul4a;-1.006;0.002200198;0.035961978
Gm11960;-0.641;0.002197013;0.035961978
Krt8;0.332;0.002226049;0.03632457
Fuca2;1.085;0.002231806;0.036358619
Cdc73;-0.923;0.002240175;0.036395665
Sap30bp;-2.208;0.002241429;0.036395665
Ltbp1;-1.062;0.002261189;0.036656422
Tgfbr1;-1.652;0.002265073;0.036659396
Ssbp3;-2.211;0.002272706;0.03672293
Insr;0.933;0.002302464;0.037056239
Slc7a9;0.519;0.002301365;0.037056239
2810417H13Rik;-2.108;0.002304558;0.037056239
Ctsz;0.53;0.00231937;0.037233974
Gm10491;-0.931;0.002342604;0.037546106
Gde1;0.669;0.002364168;0.037830512
Sft2d2;0.649;0.002382879;0.038007993
Ces5a;-2.905;0.002382934;0.038007993
Aco1;0.565;0.002399701;0.038213888
Gjc3;-1.391;0.002408613;0.03829424
Akp3;2.488;0.002414545;0.038327025
Med23;-1.465;0.002423229;0.038403337
Enpp1;-1.272;0.002534609;0.040076526
Rab3gap1;-2.078;0.002536899;0.040076526
Itga6;0.824;0.002580137;0.040694678
Cx3cr1;-2.049;0.002587047;0.040738791
Pigl;-1.985;0.002625073;0.041271976
Atp10b;1.867;0.002639244;0.041363471
Ilf2;-2.263;0.002638956;0.041363471
Xpo6;-1.754;0.002655915;0.041558994
Tmem8;0.609;0.002674422;0.041782571
Lrrc8b;0.884;0.002680735;0.041815242
Rgs17;-2.014;0.002704734;0.042057125
Noa1;-1.58;0.002701898;0.042057125
Dlx6;-1.219;0.002721573;0.042163225
Rps16;-0.784;0.002721759;0.042163225
Mcc;-1.912;0.002724328;0.042163225
Foxp2;-0.991;0.002739075;0.042279616
Gm10172;-1.793;0.002740385;0.042279616
Erlin2;0.9;0.0027668;0.042573355
Senp7;-1.37;0.00276802;0.042573355
Abhd12;0.802;0.002798781;0.042979729
Gm16503;-1.531;0.00286927;0.043993998
Cat;0.551;0.002874362;0.044003955
Hnrnpa3;-1.135;0.002882552;0.044050878
Hspb11;-0.827;0.002886322;0.044050878
Ccdc171;-1.396;0.002891059;0.04405529
Car9;0.706;0.00290058;0.044064796
Adgrg7;1.999;0.002896835;0.044064796
Gapvd1;2.249;0.002932363;0.044385704
Rabgap1l;-1.49;0.002935148;0.044385704
Ank2;-2.083;0.002926435;0.044385704
Rcsd1;-1.123;0.002951708;0.044568093
Plxna2;-1.811;0.002984957;0.044933131
Ddx17;-0.732;0.002980694;0.044933131
Slc6a18;-1.37;0.002991323;0.044960625
Spag9;1.261;0.003016935;0.045246547
Atrn;1.933;0.003019482;0.045246547
Sema6d;3.026;0.003026133;0.045277717
Sesn3;-2.073;0.003061982;0.045599247
Srp14;-1.704;0.003057965;0.045599247
Fry;-2.035;0.003054224;0.045599247
4930529C04Rik;0.583;0.003066037;0.045599247
Mterf3;-1.86;0.003093709;0.04561396
Dennd1b;-2.506;0.003087451;0.04561396
Cers2;0.573;0.003094657;0.04561396
Nmrk1;-2.251;0.003075078;0.04561396
G3bp2;-1.978;0.003092666;0.04561396
Sectm1b;0.572;0.0030806;0.04561396
Sipa1l3;-2.22;0.003100306;0.04562932
Mrpl13;-0.733;0.003106984;0.045659757
Spr-ps1;-1.502;0.003128119;0.045902249
Ncl;-2.135;0.003134976;0.04593482
Rnf10;-2.113;0.003151814;0.04604531
Asah2;0.643;0.00315059;0.04604531
Ms4a8a;0.512;0.0031669;0.046140809
Clca3b;1.99;0.003167668;0.046140809
Minos1;0.553;0.003182552;0.046289538
Kat8;-2.11;0.003200939;0.046449684
Pparg;1.922;0.003202941;0.046449684
Man2a1;0.953;0.003249046;0.047006537
Tmc5;0.762;0.003250831;0.047006537
Gimd1;0.717;0.003266793;0.047168495
Ntrk3;-1.092;0.003283415;0.047339486
Cntn1;-1.973;0.003290656;0.047374925
Dapk2;-1.715;0.003299477;0.04743297
Dnah14;-2.07;0.003343525;0.047996545
Golt1a;2.278;0.003359852;0.048084481
Mcmbp;0.543;0.003355819;0.048084481
Bsg;0.432;0.003364215;0.048084481
Gorasp2;2.218;0.00337758;0.048188565
Tmx4;-2.075;0.003381227;0.048188565
Suclg1;-2.068;0.003392576;0.048280848
H2-T3;0.789;0.003428489;0.048721921
Col22a1;-1.291;0.003477546;0.049255079
Emc3;1.295;0.003480924;0.049255079
Bcl2;-1.913;0.003480588;0.049255079
Fam234a;1.316;0.003549131;0.050148562
Pkm;0.404;0.003563055;0.050202078
Pkm;0.404;0.003563055;0.050202078
Gm5380;-2.191;0.003570917;0.050241377
Gxylt1;-2.487;0.003580573;0.050305783
Cfb;2.575;0.003614198;0.050706283
Rpa1;-2.044;0.003633403;0.050903621
Znrf3;0.427;0.00365165;0.05108699
Adgrb3;-1.002;0.003681787;0.051435961
Kcnab1;-1.898;0.003711038;0.051771589
Pvrl2;1.694;0.003720788;0.051834609
Galnt11;-0.96;0.003743417;0.052076605
Dnajc3;1.256;0.003767149;0.052306283
Cd3d;-2.037;0.003770488;0.052306283
Gm766;0.298;0.00377642;0.052315302
Cep250;-2.092;0.003783432;0.052339243
Cnpy3;-2.145;0.003797623;0.05246228
Gpank1;2.193;0.003885516;0.053571955
Lzts1;0.645;0.003888767;0.053571955
Zkscan2;-2.022;0.003938004;0.054174908
Trim6;-1.921;0.003952121;0.054293702
Lrrc19;0.666;0.003970807;0.054474847
Psg16;-0.872;0.003976589;0.054478722
Psip1;-2.357;0.004004243;0.054781805
Tmed10;0.792;0.0040131;0.054827255
Stt3a;1.903;0.004032163;0.054885421
Ugdh;0.313;0.004039523;0.054885421
Aamdc;2.998;0.004033728;0.054885421
Fem1a;1.869;0.004036116;0.054885421
Cdk15;-0.848;0.004067832;0.055118851
Map2k7;-2.123;0.004064889;0.055118851
Bmp1;1.979;0.004085754;0.055286057
Ms4a4b;-1.836;0.004112279;0.055417851
Dhx9;-2.403;0.004110994;0.055417851
Ddx11;-2.019;0.004109078;0.055417851
Cytip;-1.759;0.00414342;0.055463876
Pdxdc1;-2.295;0.004123013;0.055463876
Dnajc19;2.35;0.00413583;0.055463876
Cldn7;1.055;0.004143692;0.055463876
Akr1c19;0.559;0.00413104;0.055463876
Ano6;0.836;0.004174053;0.055794871
Clrn3;0.886;0.004200323;0.056070344
Tmem236;0.485;0.004214587;0.056109518
Ewsr1;-2.353;0.004209927;0.056109518
Styk1;-1.251;0.004247918;0.056477357
Gm10160;-1.805;0.004325145;0.057427023
Mvp;-2.412;0.004375659;0.057865022
Gpn1;-2.133;0.0043659;0.057865022
Bmp5;-2.076;0.004374025;0.057865022
Sidt2;1.175;0.00439511;0.058044753
Gm6211;-1.198;0.004424799;0.058359035
Dennd2a;-1.678;0.004461538;0.058765333
Dhcr24;0.995;0.004492935;0.059100299
Hsph1;-2.219;0.00451158;0.059266841
Txnrd1;0.362;0.00451835;0.059277165
Mgst1;0.784;0.004531838;0.059375466
Rpl35a;-0.55;0.004545556;0.059443786
Chd4;-1.01;0.004549055;0.059443786
Xrcc4;-1.267;0.004563323;0.059551668
Gm17402;-2.347;0.004577552;0.059580364
Slc37a4;1.146;0.00457484;0.059580364
Akr1b10;-2.264;0.004603145;0.05977185
Tmc4;0.767;0.004604333;0.05977185
Cyb561d1;2.107;0.004611899;0.059791698
Snf8;-0.773;0.004649751;0.060203644
Zzef1;0.503;0.004665661;0.060330778
Zbtb26;-1.903;0.004682649;0.060392761
Cd9;-1.943;0.004681729;0.060392761
Map4;-1.02;0.004743848;0.061102495
Pam;-0.776;0.004754745;0.061163314
Nop58;-1.845;0.004775943;0.061356306
Fcgr3;-2.017;0.00480397;0.061589624
Gm3755;-1.696;0.004807116;0.061589624
Gm21244;-0.684;0.004812758;0.061589624
Gnai2;2.499;0.004831545;0.061750265
Atp5g1;2.236;0.004841765;0.061801139
Hdgfrp2;-1.986;0.004914395;0.062647471
Tex261;0.762;0.004961324;0.063092015
Nhsl1;2.189;0.004968377;0.063092015
Ptgfrn;0.773;0.00496256;0.063092015
Gm10040;-0.76;0.004993111;0.063324927
Gpc4;1.649;0.005015575;0.063460122
Gm2011;-1.063;0.005016585;0.063460122
Ppm1b;-1.886;0.005080406;0.064185491
Agpat2;0.449;0.005146548;0.064938284
Pigx;-1.131;0.005195148;0.065219334
Sfxn1;0.426;0.00519078;0.065219334
Gm10025;-0.977;0.005195159;0.065219334
RP23-368F23.4;-0.823;0.005186884;0.065219334
Cnnm4;0.383;0.005235737;0.065645536
Pcf11;-1.994;0.00525619;0.065735562
Alkbh8;-2.174;0.005250385;0.065735562
Aspa;-1.858;0.005264983;0.065762498
Rps15a-ps5;-2.456;0.005285556;0.065936317
Iqsec1;0.396;0.005314122;0.066126107
B4galnt1;0.509;0.005313268;0.066126107
Gimap4;-2.529;0.005322433;0.066146426
Wdr77;-2.3;0.005365139;0.066427122
Tmem120a;1.677;0.005353776;0.066427122
Zfp395;-1.877;0.005360695;0.066427122
Lamtor2;-2.275;0.005395966;0.066624496
Tmem37;0.684;0.005392349;0.066624496
Hyou1;0.788;0.005401259;0.066624496
Ctage5;1.138;0.005428855;0.066881606
Ugt2a3;0.707;0.005485978;0.067501382
Optn;2.545;0.005538559;0.068063808
Camk2n1;-0.946;0.005563863;0.068205523
Lrp10;0.786;0.00555713;0.068205523
Orc5;-1.705;0.00559964;0.068474608
Ndfip2;0.586;0.00559851;0.068474608
Ovgp1;-1.015;0.005623954;0.068687135
Zfp280d;-1.968;0.005636228;0.068752266
Birc3;-2.069;0.005653157;0.068873949
Cldn7;0.435;0.005667895;0.068968668
Gm3839;-0.856;0.005675993;0.068982465
Sgpp2;0.535;0.005686141;0.069021117
Gpr39;1.674;0.005707492;0.069139779
Zfp709;-2.024;0.005709878;0.069139779
Lipa;1.51;0.005753271;0.069580161
Arid4b;-1.891;0.005778467;0.069799657
Glipr1;-1.786;0.005828053;0.070312871
Gpx3;-1.936;0.005875669;0.070535862
Snrnp40;-1.838;0.005881658;0.070535862
Minpp1;0.749;0.005882143;0.070535862
Snrnp40;-1.838;0.005881658;0.070535862
Gm18716;-1.419;0.005857364;0.070535862
Rsbn1l;-1.389;0.005901833;0.070601029
Iyd;1.803;0.00589957;0.070601029
Tmem9b;1.219;0.005920745;0.0706566
Nagk;2.425;0.005917945;0.0706566
Ihh;0.94;0.006011204;0.071649796
Opcml;-1.093;0.006019096;0.071657627
Slirp;2.386;0.006028844;0.071687519
Slc22a18;0.879;0.006038254;0.071713311
Myo1h;-1.748;0.006047941;0.071742347
P3h3;-2.007;0.006062747;0.071746123
Akr7a5;0.722;0.006060272;0.071746123
Med25;-1.739;0.006090402;0.071987388
Vps13d;-1.663;0.006099943;0.072014223
Vil1;0.301;0.00610932;0.07203906
Ntrk2;-1.824;0.006126393;0.072154489
4930562C15Rik;-2.078;0.006137004;0.072193621
Phip;-1.884;0.006176015;0.072566349
Meis2;-1.896;0.006224103;0.072832507
Mgat5;0.997;0.006222304;0.072832507
Wapl;-0.909;0.006235433;0.072832507
Saraf;0.65;0.006231712;0.072832507
Gm37601;-1.052;0.006214624;0.072832507
Lcp1;-2.491;0.006280197;0.073268965
Calcrl;-2.364;0.006338813;0.073783188
Camk2d;-1.981;0.006339171;0.073783188
Fkbp8;-2.039;0.006362781;0.073971057
Mplkip;-0.959;0.006372368;0.073995662
Zfp664;-2.144;0.006429491;0.074571555
Mc1r;0.593;0.006457238;0.074805776
Tmem126b;-2.128;0.006475148;0.074831829
Sympk;-0.487;0.006482151;0.074831829
Fubp1;-1.347;0.006475093;0.074831829
Zfp300;-1.401;0.006557612;0.075614835
Rpl30;-0.8;0.006590317;0.075903598
Gm28356;-0.883;0.006604473;0.075978287
Elovl6;0.844;0.00671429;0.077152026
Lhfpl4;-2.121;0.006777285;0.077785639
Slc30a9;0.563;0.006832025;0.078232609
Klhl20;-1.596;0.006824399;0.078232609
Cyp4x1;-1.058;0.006884295;0.078740115
Usp2;1.218;0.006898267;0.078808921
Clcn7;-1.755;0.006943609;0.079172227
Rhoc;0.485;0.006946054;0.079172227
Tet2;-1.753;0.007017278;0.079800383
Nmd3;-1.356;0.007009697;0.079800383
Anp32b;-1.51;0.007104725;0.080702184
Tmppe;-0.456;0.007119999;0.080783031
Dgat1;0.417;0.007161347;0.081066442
Bre;1.887;0.007160893;0.081066442
Syne1;-1.483;0.007169735;0.081068755
Pfkfb3;2.176;0.007192455;0.081232912
Hpgd;0.447;0.007229877;0.081562564
Cdk14;-1.102;0.007240718;0.081591931
Nlgn1;0.612;0.007306473;0.082211198
Slc9a3r1;0.304;0.007312273;0.082211198
Tomm70a;0.846;0.007340737;0.082437638
Huwe1;-0.938;0.007361229;0.082480737
Slc22a1;1.724;0.007354201;0.082480737
Pgd;0.509;0.007375404;0.082546188
Pvrl3;1.967;0.007438437;0.083157692
Taf6;-2.047;0.007500775;0.083760061
Tm7sf3;0.982;0.007522491;0.083907966
Car5b;-1.162;0.007695101;0.085640417
Slfn8;-1.678;0.007686653;0.085640417
Urm1;-1.969;0.00775;0.086154603
Stt3a;0.946;0.007870038;0.087293082
Trp53inp1;-1.659;0.007868493;0.087293082
Megf9;-1.747;0.007929141;0.087806625
Gpr55;-2.248;0.00795053;0.087806625
Tysnd1;1.379;0.007951796;0.087806625
Pcdh10;-1.853;0.007944439;0.087806625
Fzd5;1.555;0.008058369;0.088846861
Dtx1;-2.016;0.00806394;0.088846861
Nr6a1;-1.321;0.008087251;0.089004692
Gm10499;-0.758;0.008102207;0.089070328
Paip2;-2.097;0.008133444;0.089314591
Rpl3;-2.648;0.008181107;0.089738494
Pnpla8;-1.029;0.008200262;0.08984911
Ceacam18;0.764;0.008350882;0.091397463
Gm28956;-1.945;0.00836003;0.091397463
Hcst;-1.854;0.008383107;0.091488036
Eif5b;-1.772;0.008386788;0.091488036
Gm29666;-1.067;0.008475425;0.092049433
Clcn2;0.64;0.008464014;0.092049433
Kcnq5;-1.513;0.008454853;0.092049433
RP23-403E18.2;0.503;0.008473109;0.092049433
Ubl5;-1.536;0.008501472;0.092231194
Myo7b;0.75;0.008598306;0.093179671
Efnb2;0.808;0.008699692;0.09394733
Dgcr2;2.219;0.008705856;0.09394733
Rpl13;-1.208;0.008700808;0.09394733
Serinc1;1.497;0.008707082;0.09394733
Rdh1;-1.039;0.008724799;0.09403606
Atp7b;1.658;0.008763768;0.094353392
Ppip5k1;-2.081;0.008823161;0.094889701
Ftsj3;-2.113;0.008852672;0.095103819
Phf14;-2.066;0.008864064;0.095123031
Cth;0.769;0.008895698;0.095359192
Sik2;-1.235;0.008919796;0.095448417
Eps8;-2.035;0.008923295;0.095448417
Sgip1;-0.59;0.008962635;0.09566261
Cactin;-1.695;0.008954494;0.09566261
Hectd2;-1.283;0.008985711;0.095805675
Rsrp1;-0.358;0.009003528;0.095892411
Lman2l;-1.514;0.00904181;0.096196697
Xkrx;-2.874;0.009078401;0.096482361
Pcgf2;-1.79;0.009095313;0.09655849
Csnk1a1;0.405;0.009133279;0.096651582
Dcbld2;-1.396;0.009118437;0.096651582
Slc13a1;-1.899;0.009134892;0.096651582
Zfyve1;-1.863;0.009143113;0.096651582
Pou1f1;-1.463;0.009182499;0.096871717
Bcap31;0.804;0.009183497;0.096871717
Med16;-2.274;0.009196773;0.096908554
F2r;-1.98;0.009210537;0.096950448
Eif2ak2;-0.73;0.009241032;0.097168175
Slc6a6;0.674;0.00926998;0.097369191
Dbf4;-1.982;0.009281714;0.097389166
Rslcan18;-1.689;0.009295257;0.09742806
P4ha2;-0.827;0.009349392;0.097891889
Rprd1a;-1.811;0.009384764;0.098158492
Cdc42bpg;-1.744;0.009467291;0.098605169
Tmem41b;1.375;0.009460066;0.098605169
Phex;-1.123;0.009448358;0.098605169
Cdc42bpg;-1.744;0.009467291;0.098605169
Cd151;0.841;0.009506171;0.098906115
Haus3;-1.836;0.00954911;0.099248619
Npm1;-1.934;0.009585036;0.099309396
Cdc42;0.352;0.00956962;0.099309396
Fam45a;-2.1;0.009584694;0.099309396
Ctla2a;-1.097;0.009649451;0.099792702
Lsr;1.12;0.009651833;0.099792702
Tram1;0.724;0.009676275;0.099873727
Ogfrl1;-0.862;0.009679836;0.099873727
Mprip;-1.552;0.009706798;0.099943696
Kctd14;-1.87;0.009697857;0.099943696
Golga4;-0.959;0.009725073;0.100027881
Capzb;2.13;0.009801633;0.100710758
Tmem87b;0.658;0.009865537;0.101172884
Pmel;1.896;0.009867037;0.101172884
Cnpy2;0.589;0.009878405;0.101184699
Slc25a20;0.562;0.009946581;0.101777771
Slc35c2;0.509;0.009978222;0.101996168
Perp;0.469;0.010022535;0.102343511
Mtm1;-1.07;0.010045641;0.102368386
Myo15b;0.691;0.010045;0.102368386
Rpn2;-1.189;0.010066634;0.102476888
Zdhhc7;1.12;0.010103621;0.102747814
Jchain;-1.845;0.010143092;0.103043416
Cd47;1.853;0.010220847;0.10372694
Ogt;-0.757;0.010250347;0.103813584
Gm14914;-1.129;0.010243074;0.103813584
Lcp1;-0.804;0.010292069;0.104023654
Wls;-1.827;0.010292093;0.104023654
Hiatl1;2.362;0.010389626;0.104875464
Chek2;-1.769;0.010408135;0.104875464
Plxnb2;0.758;0.010406773;0.104875464
Hltf;0.349;0.010453562;0.105012713
Taok3;-1.316;0.01044783;0.105012713
Mgrn1;1.204;0.01044618;0.105012713
Fuca2;2.539;0.010526914;0.105642435
Chka;-1.135;0.01061059;0.106159485
Dsc2;1.953;0.010605732;0.106159485
Psmb10;0.468;0.01059454;0.106159485
Os9;0.733;0.010666689;0.106613076
Tsku;0.762;0.010697027;0.106808522
Vcp;0.519;0.010791566;0.107535675
BC025446;0.755;0.010783996;0.107535675
Mrpl51;-1.582;0.010832051;0.107830621
Ctage5;-1.352;0.01091015;0.108499032
Gm8502;-2.048;0.01093572;0.108535375
Gm29288;-2.048;0.01093572;0.108535375
Syt17;-1.735;0.010960702;0.108674428
Znrd1;-2;0.011005821;0.108903749
Dcbld1;-1.99;0.0109994;0.108903749
Dnajc1;-0.952;0.011037366;0.109106897
Sec24a;-2.414;0.011132988;0.10961456
Aldh3a2;0.604;0.011123756;0.10961456
Slc35e2;0.442;0.011122839;0.10961456
Arrb1;-1.887;0.011125371;0.10961456
Gm14296;-1.772;0.011174061;0.109909706
Mphosph8;-1.791;0.011216649;0.110219159
Zyx;0.634;0.011279734;0.110729207
Maf;0.383;0.011333533;0.111081629
Ms4a10;1.819;0.011338064;0.111081629
Pdcd5;-1.929;0.011364698;0.111232545
Nfib;-1.479;0.011382765;0.111299399
Skap2;-1.406;0.011495393;0.111848589
Coq4;1.994;0.011469669;0.111848589
Pcsk4;-1.825;0.011468132;0.111848589
Bmp3;-1.774;0.011480006;0.111848589
Ank2;-1.565;0.011484946;0.111848589
Cd82;0.536;0.011589678;0.112655306
Cox14;0.632;0.011671449;0.113338924
Slc22a23;2.272;0.011690848;0.113416111
Ncstn;-2.028;0.011713891;0.113528469
Apol7b;-1.505;0.011737412;0.113645228
Gm3052;-0.881;0.01186966;0.114813455
Abca5;-1.513;0.011930494;0.11528931
Gm5742;0.543;0.012001266;0.115860172
Tango2;-1.447;0.012097469;0.11595746
Ces2b;-0.601;0.012101422;0.11595746
Dnajc11;2.037;0.012098637;0.11595746
Zfp101;-2.023;0.012052278;0.11595746
Fcgrt;0.647;0.012104999;0.11595746
Tnik;1.687;0.012063154;0.11595746
Etfdh;-1.352;0.012086919;0.11595746
Tango2;-1.447;0.012097469;0.11595746
Nudt12;-1.977;0.0121212;0.116000466
Ncf2;-0.892;0.012139307;0.116061615
Unc93a;1.049;0.012163964;0.116157913
Chdh;1.098;0.012172833;0.116157913
Psmd11;-1.689;0.012257142;0.116849848
Slc30a5;0.792;0.012316943;0.11730704
Unc45a;-1.878;0.012347493;0.117485029
Poc1b;-1.769;0.012464161;0.118481302
Ms4a1;-1.902;0.012503657;0.118742786
Eif5a;2.655;0.012547353;0.11904361
Plpp1;0.597;0.01258182;0.11917533
Emc10;2.754;0.0125853;0.11917533
Abhd17c;0.477;0.012616647;0.119237056
Sp8;0.556;0.012627933;0.119237056
Cyp2e1;-1.805;0.012626696;0.119237056
Arih2;-1.152;0.012676993;0.119499684
Cd200r2;-2.028;0.012679876;0.119499684
Rps9;-0.709;0.01272483;0.119781865
Tpd52;0.379;0.012734003;0.119781865
Rorb;0.446;0.012753519;0.119851617
Sh3bgrl3;-1.851;0.012796653;0.119915651
Gpt;0.391;0.012781139;0.119915651
Gcnt4;1.73;0.012794164;0.119915651
Cyp4f14;0.839;0.01282264;0.120045606
Igtp;2.116;0.012866731;0.12034464
2900026A02Rik;0.655;0.01289861;0.120472528
Smarcad1;-1.839;0.01290473;0.120472528
C2cd5;-1.965;0.01294971;0.120778607
Gm20854;-2.051;0.013002989;0.120837707
Srd5a3;-2.041;0.013007664;0.120837707
Ube4b;0.619;0.013017045;0.120837707
Syndig1l;0.486;0.012978369;0.120837707
Tlr3;1.504;0.012998152;0.120837707
Ube3a;-1.384;0.013039603;0.120933774
S100a6;-1.01;0.013092117;0.121307221
Foxq1;0.482;0.01319495;0.122145776
Prnp;1.313;0.013234969;0.122302386
Cgref1;0.588;0.013248911;0.122302386
Ssh2;-1.383;0.013248694;0.122302386
Rrbp1;-1.645;0.013327614;0.122914355
Tmem64;1.723;0.013353348;0.122928856
Cnot4;-1.796;0.01336233;0.122928856
Arhgap39;-1.849;0.013366419;0.122928856
Snd1;1.234;0.013389106;0.123023282
Krit1;-1.167;0.013418662;0.123066525
Msmo1;2.232;0.013417402;0.123066525
Swi5;-1.588;0.013463629;0.123364708
Tecpr1;0.426;0.013536517;0.1238455
Pard3b;-1.769;0.013541108;0.1238455
Igsf9;0.774;0.013557448;0.123880552
Cldn34c1;-1.297;0.013636748;0.124490314
Dip2c;-1.736;0.013712009;0.125062108
Tomm34;-2.241;0.013744301;0.125192665
Samd15;-2.121;0.013751602;0.125192665
Hsd17b13;1.16;0.013859548;0.126033773
Mbtps2;1.718;0.013869441;0.126033773
Prkcz;1.754;0.013897869;0.126176342
Lamp2;1.158;0.013934334;0.126391558
Pappa;-1.808;0.013959398;0.126487363
Zfp330;-2.058;0.013970437;0.126487363
Slc6a20a;0.848;0.014076403;0.127214209
Atp6v0e;-1.519;0.014068533;0.127214209
Slco1a6;-1.045;0.014133269;0.127611691
Ctnna1;0.399;0.014175037;0.12775591
Ndufb8;1.736;0.014171895;0.12775591
Rps16;-1.87;0.014299476;0.128760278
Vmn1r61;-1.522;0.014385928;0.129069401
Uba1y;-1.235;0.01438543;0.129069401
Rplp1;-0.442;0.014362495;0.129069401
Tnc;-1.761;0.014358244;0.129069401
Dcbld1;2.306;0.014440487;0.129441654
Jup;0.468;0.014496828;0.129829189
Egfl8;1.318;0.014520583;0.129924461
Mfsd8;1.639;0.01454086;0.129988462
Elf3;2.645;0.014726735;0.131531392
Ecsit;1.765;0.014780749;0.13188101
Zbtb1;-1.158;0.01480405;0.13188101
Rpl18a;-0.462;0.014805824;0.13188101
Ubap2l;-1.581;0.01498493;0.133128238
Kazn;-1.648;0.014986167;0.133128238
Antxr2;1.662;0.014966448;0.133128238
Clint1;0.755;0.015032573;0.133420821
Akap9;-0.645;0.015168032;0.134318095
Cisd3;0.313;0.015162438;0.134318095
B3gnt7;1.066;0.015174351;0.134318095
Papd5;2.152;0.015199857;0.134423731
Rps15a;-1.722;0.015234358;0.134608664
Il6ra;-1.765;0.01536331;0.135506305
Gm4841;-1.919;0.015358916;0.135506305
Xpnpep2;-1.496;0.015411821;0.135813247
Gm16245;-1.807;0.015438056;0.135923503
Rsrc1;-1.754;0.015624156;0.137439844
Kidins220;1.492;0.015643739;0.137490004
Topbp1;-1.594;0.015780772;0.13834563
Mum1;-1.685;0.015782995;0.13834563
Ano10;1.57;0.015773704;0.13834563
Xdh;0.327;0.015841371;0.138734557
Lrrfip1;-1.803;0.015905926;0.139176852
Cisd1;0.644;0.015980282;0.139583131
Fuca2;1.649;0.015980542;0.139583131
Trib1;1.745;0.016000415;0.139633577
Gm6641;-1.6;0.016024711;0.139722503
Cep170;-1.146;0.016137652;0.140080999
Runx2;-1.824;0.01612888;0.140080999
Abcc3;-2.268;0.016115091;0.140080999
Car3;0.588;0.016084418;0.140080999
Pglyrp1;1.803;0.016150609;0.140080999
Gk5;0.904;0.016150682;0.140080999
Stxbp3;0.999;0.0162363;0.140623138
Kdm5d;-1.353;0.016241582;0.140623138
Inpp5a;1.538;0.016268857;0.140736265
Sepp1;0.636;0.016293833;0.140829337
Tmx4;-1.529;0.016372882;0.141389184
Galnt10;0.817;0.016446972;0.141658486
Fam229b;-0.762;0.016428295;0.141658486
Otop3;0.529;0.016440598;0.141658486
Zzz3;-1.433;0.01647095;0.141741757
Sort1;1.838;0.016505506;0.141915831
Usp53;-1.291;0.016530651;0.14200876
Lpcat3;0.904;0.016561607;0.142028331
Txndc16;-1.951;0.016551405;0.142028331
Tkt;0.391;0.016595172;0.142193064
Slc22a5;1.461;0.016722674;0.143051194
Unc5b;1.175;0.016738651;0.143051194
Arpc1b;0.438;0.016729521;0.143051194
Scamp1;0.849;0.016854972;0.143921115
Txndc5;-1.796;0.016999504;0.145030225
Neu3;-1.546;0.017020398;0.145083516
Crim1;1.006;0.017119187;0.145800129
Zfp398;-1.692;0.017220344;0.146515285
Sh2b3;1.477;0.017245565;0.146515285
Tle4;1.786;0.017247534;0.146515285
Meis2;1.792;0.017380027;0.147387985
Cr1l;1.331;0.01737238;0.147387985
Actb;0.263;0.017420381;0.147572538
Gm5316;-1.166;0.017431587;0.147572538
Pick1;-1.525;0.017462882;0.147711225
Dhrs7b;1.962;0.017516907;0.147948134
Mlf2;3.113;0.017520763;0.147948134
Trim56;-1.229;0.017591478;0.148418731
Pbx1;-1.681;0.017620435;0.148536518
Lap3;0.429;0.017637752;0.148556064
Poldip3;-2.315;0.017667108;0.148676894
Cyp2j6;1.978;0.01769362;0.148773603
Ccdc144b;-1.125;0.017758173;0.149189737
Mycbp;1.512;0.017779437;0.149241801
Nrp1;-1.898;0.017877713;0.149939666
Capza2;0.45;0.017901237;0.149967574
Eepd1;1.452;0.017911322;0.149967574
Iqgap1;0.509;0.017956869;0.150077576
Chd3;-0.59;0.017969915;0.150077576
Cd63;0.472;0.017955007;0.150077576
Uaca;-1.602;0.017996259;0.150170974
